SetID,SetName,pval,padj,log2err,ES,NES,size,Predictor
MOSET7187,LAKE_2018_EX3A_DE_EX_CLUSTERS,9.59535333451162e-08,2.07305324184187e-05,0.704975715167238,0.355890232385176,3.02913026682371,162,region
MOSET7608,ABSINTA_2021_NEURON,1.44378148948145e-07,2.97747118989878e-05,0.690132458796796,0.310811165964639,2.71688549955782,232,region
MOSET7960,BAKKEN_2019_L6_CT_GLUTAMATERGIC_DE_GLUT_CLUSTERS,1.88639369406513e-07,3.7211166043363e-05,0.690132458796796,0.303745730991051,2.65742222919347,245,region
MOSET8645,AYHAN_2021_OPC4,2.47820666430716e-07,4.68484318165066e-05,0.674962860011025,0.25203580640512,2.25566950757551,427,region
MOSET7757,JAKEL_2019_NEURON3,2.81709896569227e-07,5.11247120293833e-05,0.674962860011025,0.26615536954555,2.37433745350057,372,region
MOSET7194,LAKE_2018_EX5B_DE_EX_CLUSTERS,4.25739769227512e-07,7.42915897302008e-05,0.674962860011025,0.38463023736579,3.14470706898208,117,region
MOSET7186,LAKE_2018_EX2_DE_EX_CLUSTERS,5.06603014147849e-07,8.51280694514367e-05,0.659444398037935,0.373448308713893,3.12236999555424,131,region
MOSET8648,AYHAN_2021_OPC1,9.66872335188647e-07,0.000156667849455389,0.643551836150722,0.264938920659444,2.35542918748631,321,region
MOSET7120,HABIB_2017_EXPFC1,1.06954649190082e-06,0.000167328704612208,0.643551836150722,0.422131374252984,3.31309699438157,84,region
MOSET7068,AGARWAL_CTX_2020_EX5A,1.36045759544737e-06,0.000192887378454523,0.643551836150722,0.291179927941658,2.54531139837827,235,region
MOSET7175,LAKE_2018_PURK1,1.30912026310925e-06,0.000192887378454523,0.643551836150722,0.282444396355582,2.47061805986395,258,region
MOSET7609,ABSINTA_2021_OPC,1.32623270419688e-06,0.000192887378454523,0.643551836150722,0.323556023009068,2.80939757582037,185,region
MOSET7093,AGARWAL_CTX_2020_EX6B_DE_EX_CLUSTERS,1.42890741120645e-06,0.000196453118928595,0.643551836150722,0.277202862776381,2.44393927357309,281,region
MOSET7071,AGARWAL_CTX_2020_EX6B,2.14965612759177e-06,0.000263594320294159,0.627256739718528,0.266394762666395,2.36901330353534,312,region
MOSET7176,LAKE_2018_PURK2,2.14965612759177e-06,0.000263594320294159,0.627256739718528,0.274724357402587,2.42564271717698,285,region
MOSET8647,AYHAN_2021_OPC2,2.04647488999752e-06,0.000263594320294159,0.627256739718528,0.289093402680524,2.53343005016302,249,region
MOSET8666,AYHAN_2021_IN_NEU2_DE_NEU_CLUSTERS,2.11526236919782e-06,0.000263594320294159,0.627256739718528,0.253727005449944,2.26284619941048,365,region
MOSET7259,MATHYS_2019_IN6_DE_SUBTYPE_CLUSTERS,2.28723127327298e-06,0.000273083375969461,0.627256739718528,0.333709688866815,2.83136642021603,157,region
MOSET7190,LAKE_2018_EX3D_DE_EX_CLUSTERS,3.25026056170167e-06,0.000378113645344627,0.627256739718528,0.287154268243715,2.50956315733287,233,region
MOSET7070,AGARWAL_CTX_2020_EX6A,3.56014527542807e-06,0.000403809477865428,0.627256739718528,0.299318977392224,2.61231892495267,209,region
MOSET7157,LAKE_2018_EX4,3.76752604291461e-06,0.000416908918456185,0.627256739718528,0.274109750631045,2.40637170343543,268,region
MOSET7527,YANG_PFC_2021_OPC,4.4587973356074e-06,0.0004777486958444,0.610526878385931,0.259155477535589,2.30319984050165,317,region
MOSET8669,AYHAN_2021_CA3_1_DE_NEU_CLUSTERS,4.52792460244858e-06,0.0004777486958444,0.610526878385931,0.253573038699709,2.2564238590847,325,region
MOSET7195,LAKE_2018_EX6A_DE_EX_CLUSTERS,4.66617919672026e-06,0.000481146704898177,0.610526878385931,0.316704885641808,2.69815756829148,164,region
MOSET7218,LAKE_2018_CER_PURK1,4.9426886038967e-06,0.000498332848797318,0.610526878385931,0.290865706449044,2.54248874252799,220,region
MOSET7155,LAKE_2018_EX3D,5.15007082747518e-06,0.000503819202631212,0.610526878385931,0.264431460670515,2.33189257840237,284,region
MOSET8672,AYHAN_2021_IN_NEU4_DE_NEU_CLUSTERS,5.21919826397773e-06,0.000503819202631212,0.610526878385931,0.239799585304755,2.14406444554007,392,region
MOSET7522,VELMESHEV_2019_OPC,5.70309066703662e-06,0.000539060882423857,0.610526878385931,0.327471792984409,2.77279700956148,151,region
MOSET7158,LAKE_2018_EX5A,6.0487284148404e-06,0.000560062873839406,0.610526878385931,0.245358851763995,2.17964325730501,345,region
MOSET6916,mousebrain.org_MSN1_SC_RNAseq,7.71119794972201e-06,0.000685994217605662,0.593325476396405,0.637328123005112,3.99059589568436,25,region
MOSET7777,JAKEL_2019_OPC_DE_OG_CLUSTERS,7.5722612390785e-06,0.000685994217605662,0.610526878385931,0.240768922948964,2.15062345340974,386,region
MOSET8687,AYHAN_2021_INH_GAD1_5_DE_IN_GAD1_CLUSTERS,8.68375663860929e-06,0.000757657766718661,0.593325476396405,0.250451148149994,2.22533447117541,327,region
MOSET7513,VELMESHEV_2019_NEU_MAT,9.1005682694808e-06,0.000779042985634611,0.593325476396405,0.342153093354978,2.83381032161438,125,region
MOSET7671,MORABITO_2021_EX2_DE_SUBTYPE_CLUSTERS,9.51738027186911e-06,0.000799636190619818,0.593325476396405,0.226391849830319,2.03197114689614,479,region
MOSET8689,AYHAN_2021_INH_GAD1_7_DE_IN_GAD1_CLUSTERS,1.02120676445665e-05,0.000842402743698147,0.593325476396405,0.276304734336546,2.41324678638304,227,region
MOSET6918,mousebrain.org_MSN3_SC_RNAseq,1.20182579235973e-05,0.00097369350356002,0.593325476396405,0.630929528928632,3.95053144169581,25,region
MOSET7213,LAKE_2018_OPC_DE_OG_CLUSTERS,1.39633893407548e-05,0.00111143679717552,0.593325476396405,0.29886392595591,2.59553392925544,184,region
MOSET7557,YANG_2021_OPC,1.52193082727816e-05,0.00119051726954501,0.593325476396405,0.306732515016301,2.61072842271559,162,region
MOSET7162,LAKE_2018_EX8,1.54985538723361e-05,0.00119181252404727,0.575610261071129,0.259616260040914,2.28452890884176,276,region
MOSET8684,AYHAN_2021_INH_GAD1_2_DE_IN_GAD1_CLUSTERS,1.74532765149149e-05,0.00131975859246948,0.575610261071129,0.290300134317981,2.53071842091124,196,region
MOSET7005,HEIMAN_MSN_8_FoldEnrich,2.30382203017519e-05,0.00171351484441063,0.575610261071129,0.314541053042175,2.66454555385057,155,region
MOSET6917,mousebrain.org_MSN2_SC_RNAseq,2.61099476130399e-05,0.00191065858581229,0.575610261071129,0.610985331776642,3.82565191979087,25,region
MOSET7531,YANG_PFC_2021_VIP_INTERNEURON,2.94664294084673e-05,0.00212205063851137,0.575610261071129,0.260660075401359,2.28132137545598,246,region
MOSET7769,JAKEL_2019_COPC_DE_OG_CLUSTERS,3.05889267404814e-05,0.00216846813471194,0.557332238758646,0.277090097942902,2.41498845314564,200,region
MOSET7262,MATHYS_2019_IN9_DE_SUBTYPE_CLUSTERS,3.17114252294085e-05,0.00221345748101271,0.557332238758646,0.267814756757963,2.34008462280253,230,region
MOSET8690,AYHAN_2021_INH_GAD1_8_DE_IN_GAD1_CLUSTERS,3.90076867104672e-05,0.00268148294856651,0.557332238758646,0.280141877220118,2.44694020892338,210,region
MOSET7092,AGARWAL_CTX_2020_EX6A_DE_EX_CLUSTERS,4.46202127682067e-05,0.00297708684307873,0.557332238758646,0.273816672369399,2.39747695548613,212,region
MOSET7219,LAKE_2018_CER_PURK2,4.40589596772549e-05,0.00297708684307873,0.557332238758646,0.25989703179012,2.27575373793115,247,region
MOSET7228,LAKE_2018_CER_OPC_DE_OPC_CLUSTERS,5.07940022335463e-05,0.00329217697333714,0.557332238758646,0.344852866367883,2.77926590466215,106,region
MOSET8674,AYHAN_2021_CA1_2_DE_NEU_CLUSTERS,5.07940022335463e-05,0.00329217697333714,0.557332238758646,0.254342881595348,2.22888764757752,248,region
MOSET7150,LAKE_2018_EX1,6.03519176872149e-05,0.00375091302119033,0.557332238758646,0.248959768000101,2.18921936395206,273,region
MOSET7192,LAKE_2018_EX4_DE_EX_CLUSTERS,6.03519176872149e-05,0.00375091302119033,0.557332238758646,0.314709894382633,2.63177353949843,137,region
MOSET8688,AYHAN_2021_INH_GAD1_6_DE_IN_GAD1_CLUSTERS,5.92238776115174e-05,0.00375091302119033,0.557332238758646,0.246021827316418,2.18250002037877,297,region
MOSET7672,MORABITO_2021_EX3_DE_SUBTYPE_CLUSTERS,6.93762578782546e-05,0.00425351462153569,0.538434096309916,0.269878957482428,2.36299921307148,212,region
MOSET8673,AYHAN_2021_IN_NEU5_DE_NEU_CLUSTERS,7.84006243724011e-05,0.00474271510370112,0.538434096309916,0.224850948388755,2.00817384863541,387,region
MOSET6912,Gokce_D2_MSN_SC_RNAseq,8.17847668120539e-05,0.0047571472695678,0.538434096309916,0.258963638014049,2.26197394430949,226,region
MOSET6991,GOKCE_D2_MSN,8.17847668120539e-05,0.0047571472695678,0.538434096309916,0.258963638014049,2.26197394430949,226,region
MOSET7246,MATHYS_2019_EX5_DE_SUBTYPE_CLUSTERS,8.06567190712892e-05,0.0047571472695678,0.538434096309916,0.263950989072977,2.29794825260701,206,region
MOSET8680,AYHAN_2021_GRA_NEU7_DE_NEU_CLUSTERS,9.87055077897646e-05,0.00559783611052703,0.538434096309916,0.287064101561353,2.4595634694191,169,region
MOSET8671,AYHAN_2021_IN_NEU3_DE_NEU_CLUSTERS,0.000111114072683765,0.00622375984896597,0.538434096309916,0.226876043204348,2.01322609890113,340,region
MOSET7690,LUO_2019_EXC_L4_6_LRRK1_RXRG_DE_NEURON_CLUSTERS,0.000143972156180359,0.00786989966976252,0.518848077743792,0.338214754009212,2.69392968021508,94,region
MOSET6920,mousebrain.org_MSN5_SC_RNAseq,0.000148506620004731,0.00802112541620791,0.518848077743792,0.572419260504784,3.53598134988685,24,region
MOSET40,SUGINO_UP_GLUTAMATERGIC_NEURONS,0.000159842790839238,0.00853184402397204,0.518848077743792,0.253472530655761,2.21746588611954,238,region
MOSET7006,HEIMAN_MSN_10_FoldEnrich,0.000202920344224466,0.0107052279272838,0.518848077743792,0.314125207706728,2.55379168329949,114,region
MOSET4784,MGI_MP:0000054__DELAYED_EAR_EMERGENCE,0.000216523805648547,0.011291592025603,0.518848077743792,0.941160570683593,3.54864017322722,5,region
MOSET6957,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.000225592784374047,0.0113604500447066,0.518848077743792,0.32532556194428,2.62452212772974,107,region
MOSET7225,LAKE_2018_CER_OPC,0.000227860029549989,0.0113604500447066,0.518848077743792,0.274389453024512,2.33544312661606,162,region
MOSET7612,ABSINTA_2021_NONREACTIVE_ASTROCYTE_DE_ASC_CLUSTERS,0.000221058294603471,0.0113604500447066,0.518848077743792,0.23534823005265,2.06534141623204,267,region
MOSET7699,LUO_2019_EXC_L6_TLE4_ZNF385B_DE_NEURON_CLUSTERS,0.000223325539389907,0.0113604500447066,0.518848077743792,0.35184402101351,2.75188685367811,78,region
MOSET8686,AYHAN_2021_INH_GAD1_4_DE_IN_GAD1_CLUSTERS,0.000266581971177441,0.0131465478612179,0.49849310876659,0.222639380607685,1.98116019333564,325,region
MOSET7536,YANG_PFC_2021_SV2C_INTERNEURON,0.000271138817929304,0.0132274926553253,0.49849310876659,0.231062176395295,2.02846298510649,268,region
MOSET7065,AGARWAL_CTX_2020_EX2,0.000289366222113145,0.0139665377630568,0.49849310876659,0.265486805991548,2.30566472857744,184,region
MOSET7203,LAKE_2018_IN3_DE_IN_CLUSTERS,0.000303036791116907,0.0144723991715517,0.49849310876659,0.298445221173176,2.47391079788813,126,region
MOSET7509,VELMESHEV_2019_L5_6_NEU,0.000316707371763528,0.0149677223509492,0.49849310876659,0.464845356853417,3.14186672007825,38,region
MOSET7434,TRAN_HIP_2020_OPC,0.000353162300127238,0.016518529439972,0.49849310876659,0.461703393049611,3.10342279683685,36,region
MOSET7956,BAKKEN_2019_LAMP5_GABAERGIC_DE_GABA_CLUSTERS,0.00036683291271202,0.0169828665813718,0.49849310876659,0.235243975670766,2.07295879960731,278,region
MOSET7629,ABSINTA_2021_IMMUNE_OPC_DE_OG_CLUSTERS,0.000375946658123661,0.0172289897768389,0.49849310876659,0.328028793658323,2.60207420954972,92,region
MOSET7244,MATHYS_2019_EX3_DE_SUBTYPE_CLUSTERS,0.000430629181413067,0.0193442039214959,0.49849310876659,0.258003633632894,2.25142816173563,198,region
MOSET7163,LAKE_2018_GRAN,0.000444299823474529,0.0195707601854751,0.49849310876659,0.29307975151475,2.41696211607684,121,region
MOSET7766,JAKEL_2019_OPC,0.000444299823474529,0.0195707601854751,0.49849310876659,0.246611630450164,2.15565905603195,220,region
MOSET7656,MORABITO_2021_OLIGO8_DE_SUBTYPE_CLUSTERS,0.000457970469226499,0.019978961720006,0.49849310876659,0.231517416364807,2.02751306263393,252,region
MOSET8652,AYHAN_2021_ASTRO3,0.000462527351907379,0.0199855866247979,0.49849310876659,0.192942166072202,1.7352650936154,497,region
MOSET7103,AGARWAL_CTX_2020_IN6B_DE_IN_CLUSTERS,0.000499162028709268,0.0213650766439052,0.477270815362862,0.22920979063786,2.00752142514447,264,region
MOSET151,STANFORD_CEREBRAL_CORTEX_SW,0.000526638086934343,0.0223304392562721,0.477270815362862,0.323388254406158,2.57956556929186,98,region
MOSET7115,AGARWAL_SN_2020_OPC,0.000535796781333576,0.0225084258973188,0.477270815362862,0.232198039668138,2.03101553078031,254,region
MOSET7091,AGARWAL_CTX_2020_EX5B_DE_EX_CLUSTERS,0.000544955479545218,0.0226831468871253,0.477270815362862,0.259509859396131,2.23633127444903,175,region
MOSET6982,DRD1_STR_MetaCor,0.000609066459329393,0.0248949056394366,0.477270815362862,0.396845850658851,2.8117303250021,47,region
MOSET7185,LAKE_2018_EX1_DE_EX_CLUSTERS,0.000609066459329393,0.0248949056394366,0.477270815362862,0.252735733809983,2.20286362238356,195,region
MOSET7243,MATHYS_2019_EX2_DE_SUBTYPE_CLUSTERS,0.000627383907463009,0.0254146498942828,0.477270815362862,0.397992420086122,2.84437193929193,50,region
MOSET117,OMIM_AUTISM,0.000700653787589093,0.0281315595955019,0.477270815362862,0.350710801789928,2.67391585389976,68,region
MOSET6885,TURCAN_CpG_HYPOMETHYLATED_IN_IDH1MUT_CLINICAL_SAMPLES_418_GENES,0.000755606271819848,0.029810310045623,0.477270815362862,0.210747174329949,1.87818127421985,360,region
MOSET7633,ABSINTA_2021_PERICYTES_DE_VASC_CLUSTERS,0.000755606271819848,0.029810310045623,0.477270815362862,0.313756986395689,2.49912000587403,94,region
MOSET7694,LUO_2019_EXC_L5_6_PDZRN4_RGS6_DE_NEURON_CLUSTERS,0.000828876325615112,0.0324190680113428,0.477270815362862,0.31319372970455,2.48394500506295,90,region
MOSET8659,AYHAN_2021_DEN_GYR3,0.000847193850113918,0.0328522948544175,0.477270815362862,0.196646908328011,1.76411242273701,447,region
MOSET7759,JAKEL_2019_NEURON5,0.000874670144021558,0.0336303257917442,0.477270815362862,0.215675330090937,1.9155168416094,334,region
MOSET7208,LAKE_2018_IN7_DE_IN_CLUSTERS,0.000883828910447924,0.0336969056025397,0.477270815362862,0.268593367982099,2.25235150679001,143,region
MOSET7954,BAKKEN_2019_VIP_GABAERGIC_DE_GABA_CLUSTERS,0.000892987677723624,0.033762375781934,0.477270815362862,0.255179502497536,2.17998256762594,167,region
MOSET7223,LAKE_2018_CER_AST_CER,0.000902146445822794,0.0338267638404795,0.477270815362862,0.243674255417407,2.1227655875469,194,region
MOSET7206,LAKE_2018_IN6A_DE_IN_CLUSTERS,0.000911305214720605,0.0338900963867819,0.477270815362862,0.26724909859589,2.24732840869011,145,region
MOSET7562,YANG_2021_MICROGLIA_DE_MYELOID_CLUSTERS,0.00094803053059884,0.0349692237181052,0.477270815362862,0.30035931545649,2.42067990731258,106,region
MOSET7102,AGARWAL_CTX_2020_IN6A_DE_IN_CLUSTERS,0.000966438317610918,0.0353607310241995,0.477270815362862,0.309362651151094,2.45374344737425,88,region
MOSET7200,LAKE_2018_IN1B_DE_IN_CLUSTERS,0.00104006956604479,0.0377503649691615,0.45505986738723,0.261680156153691,2.21679674774868,152,region
MOSET7182,LAKE_2018_OPC,0.00109529309360562,0.0382257289668362,0.45505986738723,0.28873785780391,2.37967969905758,120,region
MOSET7256,MATHYS_2019_IN3_DE_SUBTYPE_CLUSTERS,0.00109529309360562,0.0382257289668362,0.45505986738723,0.246495079758196,2.13903975165247,182,region
MOSET7258,MATHYS_2019_IN5_DE_SUBTYPE_CLUSTERS,0.00107688524328728,0.0382257289668362,0.45505986738723,0.206266187537309,1.83404489248728,351,region
MOSET7555,YANG_2021_NEURON,0.00107688524328728,0.0382257289668362,0.45505986738723,0.247256743383179,2.13623706704148,178,region
MOSET7573,YANG_2021_AASMC_DE_MURAL_CLUSTERS,0.00109529309360562,0.0382257289668362,0.45505986738723,0.382798087764066,2.73578109606989,50,region
MOSET7090,AGARWAL_CTX_2020_EX5A_DE_EX_CLUSTERS,0.00115051668685812,0.0392473248742502,0.45505986738723,0.235333690343725,2.06033319556246,216,region
MOSET7508,VELMESHEV_2019_L4_NEU,0.00115051668685812,0.0392473248742502,0.45505986738723,0.381489611611864,2.78984560263883,56,region
MOSET7953,BAKKEN_2019_PVALB_GABAERGIC_DE_GABA_CLUSTERS,0.00115051668685812,0.0392473248742502,0.45505986738723,0.207689217986704,1.8464133583707,328,region
MOSET7957,BAKKEN_2019_SNCG_GABAERGIC_DE_GABA_CLUSTERS,0.00116892456426477,0.0395776921497708,0.45505986738723,0.229570929084306,2.00592158361976,230,region
MOSET7532,YANG_PFC_2021_PV_INTERNEURON,0.00118733244766264,0.0396097596694513,0.45505986738723,0.222634726299757,1.95910482750084,276,region
MOSET7651,MORABITO_2021_OLIGO1_DE_SUBTYPE_CLUSTERS,0.00118733244766264,0.0396097596694513,0.45505986738723,0.54299807174772,3.19518591584403,20,region
MOSET7239,MATHYS_2019_EX1_DE_SUBTYPE_CLUSTERS,0.00120574033677733,0.0399302475033485,0.45505986738723,0.218931586040792,1.93773665936351,292,region
MOSET7260,MATHYS_2019_IN7_DE_SUBTYPE_CLUSTERS,0.00124255613114105,0.0408512838187458,0.45505986738723,0.221896893742517,1.94905283637703,269,region
MOSET7700,LUO_2019_EXC_L6_TSHZ2_CALN1_DE_NEURON_CLUSTERS,0.00133459570078322,0.043561587729881,0.45505986738723,0.309440644386438,2.44844401815895,87,region
MOSET7250,MATHYS_2019_EX9_DE_SUBTYPE_CLUSTERS,0.00135300362750369,0.0438469818427444,0.45505986738723,0.190801590644622,1.71217501197925,474,region
MOSET7193,LAKE_2018_EX5A_DE_EX_CLUSTERS,0.00137141155808757,0.0441283279364772,0.45505986738723,0.237175996996211,2.06615608100764,194,region
MOSET3071,MGI_MP:0008572__ABNORMAL_PURKINJE_CELL_DENDRITE_MORPHOLOGY,0.00151867512498459,0.048183419874511,0.45505986738723,0.612586095776109,3.33774886939927,15,region
MOSET7089,AGARWAL_CTX_2020_EX4_DE_EX_CLUSTERS,0.00153708308429541,0.0484287913433907,0.45505986738723,0.291304636319588,2.34770571032272,106,region
