SetID,SetName,pval,padj,log2err,ES,NES,size,Predictor
MOSET7959,BAKKEN_2019_L5_6_NP_GLUTAMATERGIC_DE_GLUT_CLUSTERS,0.000148506620004731,0.0247676040696779,0.518848077743792,0.28441347886834,1.63826005345748,415,region
MOSET7239,MATHYS_2019_EX1_DE_SUBTYPE_CLUSTERS,0.000159842790839238,0.024819727143072,0.518848077743792,0.307113437250092,1.75888153396291,292,region
MOSET7428,TRAN_HIP_2020_INHIB_B,0.000159842790839238,0.024819727143072,0.518848077743792,0.578319694688514,2.68157547785059,31,region
MOSET7211,LAKE_2018_PURK2_DE_IN_CLUSTERS,0.000202920344224466,0.0304583436680924,0.518848077743792,0.313044066024101,1.78825642537711,275,region
MOSET6919,mousebrain.org_MSN4_SC_RNAseq,0.000239240934292754,0.0347516750683959,0.518848077743792,0.595434411252785,2.66546374118117,25,region
MOSET7081,AGARWAL_CTX_2020_IN6B,0.000280252516753494,0.0366427596301753,0.49849310876659,0.291339257933768,1.6713136839419,337,region
MOSET7090,AGARWAL_CTX_2020_EX5A_DE_EX_CLUSTERS,0.000284809368655593,0.0366427596301753,0.49849310876659,0.32032209518462,1.81046585023613,216,region
MOSET7152,LAKE_2018_EX3A,0.000271138817929304,0.0366427596301753,0.49849310876659,0.312939857741232,1.78095191589768,251,region
MOSET7535,YANG_PFC_2021_L5_6_EXCITATORY_NEURON,0.000280252516753494,0.0366427596301753,0.49849310876659,0.311415211953429,1.7726871171519,243,region
MOSET7543,YANG_CP_2021_NEURAL,0.000307593650115447,0.0384748390686071,0.49849310876659,0.268094324607089,1.55186947125889,470,region
MOSET6921,mousebrain.org_MSN6_SC_RNAseq,0.000321264234309508,0.0390987255971814,0.49849310876659,0.588862661030974,2.63604528366294,25,region
MOSET7672,MORABITO_2021_EX3_DE_SUBTYPE_CLUSTERS,0.000416958543405087,0.0494095873935028,0.49849310876659,0.320238200028857,1.80859725659228,211,region
